subaward_number,prime_award_piid,prime_award_parent_piid,subaward_amount,subaward_action_date,subaward_report_year,subaward_report_month,prime_awarding_agency_code,prime_awarding_agency_name,prime_awarding_sub_agency_code,prime_awarding_sub_agency_name,prime_awarding_office_code,prime_awarding_office_name,prime_award_principal_place_city,prime_award_principal_place_state,prime_award_principal_place_zip,prime_award_principal_place_country,prime_awardee_duns,prime_awardee_name,prime_award_date_signed,prime_award_amount,subawardee_duns,subawardee_name,subawardee_dba_name,subawardee_parent_duns,subawardee_parent_name,subawardee_address_line_1,subawardee_city_name,subawardee_state_code,subawardee_state_name,subawardee_zip_4,subawardee_congressional_district,subawardee_country_code,subawardee_country_name,subawardee_foreign_postal_code,subaward_primary_place_of_performance_address_line_1,subaward_primary_place_of_performance_city_name,subaward_primary_place_of_performance_state_code,subaward_primary_place_of_performance_state_name,subaward_primary_place_of_performance_address_zip_4,subaward_primary_place_of_performance_congressional_district,subaward_primary_place_of_performance_country_code,subaward_primary_place_of_performance_country_name,subaward_description,subaward_naics_code,subaward_naics_description,subawardee_business_type_code,subawardee_business_type_description,highly_compensated_officer_1_name,highly_compensated_officer_1_amount,highly_compensated_officer_2_name,highly_compensated_officer_2_amount,highly_compensated_officer_3_name,highly_compensated_officer_3_amount,highly_compensated_officer_4_name,highly_compensated_officer_4_amount,highly_compensated_officer_5_name,highly_compensated_officer_5_amount
5005053741,TIRNO11D000220001,TIRNO11D00022,260300.00,2017-05-31,2017,2,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,RS001,DEPT OF TREAS/INTERNAL REVENUE SERVICE,BETHESDA,MD,208171827,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-03-22,0.00,174645502,ALTA VIA CONSULTING LLC,,,,127 CONKINNON DR,LENOIR CITY,TN,,377723967,02,USA,UNITED STATES,,,ROCKET CENTER,WV,,267269222,01,USA,UNITED STATES,LABOR HOURS FOR TAMMY FRALEY,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,LIMITED LIABILITY COMPANY,WOMAN-OWNED BUSINESS",,,,,,,,,,
5005092932,TIRNO11D000220001,TIRNO11D00022,259800.00,2017-08-28,2017,2,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,RS001,DEPT OF TREAS/INTERNAL REVENUE SERVICE,BETHESDA,MD,208171827,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-03-22,0.00,099491490,"J S L COMPUTER SERVICES, INC.",,,,447 E ALLEN ST,HUDSON,NY,,125342422,20,USA,UNITED STATES,,,GERMANTOWN,MD,,208767004,04,USA,UNITED STATES,"TERSKIN, SERGEY - KENN - SR IT SPECIALIST
 ",541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION,WOMAN-OWNED BUSINESS",,,,,,,,,,
5005200046,TIRNO11D000220002,TIRNO11D00022,261693.00,2018-05-22,2018,6,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,LANHAM,MD,207030690,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-08-25,54970422.60,140460283,"COMPQSOFT, INC.",,,,505 N SAM HOUSTON PKWY E STE 682,HOUSTON,TX,TEXAS,770604094,29,USA,UNITED STATES,,,LANHAM,MD,MARYLAND,207061348,04,USA,UNITED STATES,"REDDY, RAM-SME I/IT SME- Q0OR
 ",541519,OTHER COMPUTER RELATED SERVICES,,"DOT CERTIFIED DISADVANTAGED BUSINESS ENTERPRISE,FOR-PROFIT ORGANIZATION,MINORITY-OWNED BUSINESS,S CORPORATION,SBA CERTIFIED HUB ZONE FIRM,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,SUBCONTINENT ASIAN (ASIAN-INDIAN) AMERICAN OWNED",,,,,,,,,,
5005012669,TIRNO11D000220001,TIRNO11D00022,265506.00,2017-03-09,2013,8,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,RS001,DEPT OF TREAS/INTERNAL REVENUE SERVICE,BETHESDA,MD,208171827,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-03-22,0.00,832482421,"DOMINION BUSINESS SOLUTIONS, INC.",IBC A DBS COMPANY,,,11710 PLAZA AMERICA DR STE 450,RESTON,VA,,201904738,08,USA,UNITED STATES,,,ROCKET CENTER,WV,,267269222,01,USA,UNITED STATES,"LABOR FOR LICHKOV, ILVEN, NEW PO, POP 3/1/17 - 2/28/18, OY4 O&M FFP (KCH2)
 ",541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION",George S Hagstoz,335045,Timothy J Spadafore,335045,Daniel J Maguire,334846,Glen A Lyle,334846,Rupert T Barber,334846
5005012669,TIRNO11D000220001,TIRNO11D00022,265506.00,2017-03-09,2013,2,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,RS001,DEPT OF TREAS/INTERNAL REVENUE SERVICE,BETHESDA,MD,208171827,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-03-22,0.00,832482421,"DOMINION CONSULTING, INC.",IBC A DBS COMPANY,,,11710 PLAZA AMERICA DR STE 450,RESTON,VA,VIRGINIA,201904738,08,USA,UNITED STATES,,,ROCKET CENTER,WV,WEST VIRGINIA,267269222,01,USA,UNITED STATES,"LABOR FOR LICHKOV, ILVEN, NEW PO, POP 3/1/17 - 2/28/18, OY4 O&M FFP (KCH2)
 ",541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION",George S Hagstoz,335045,Timothy J Spadafore,335045,Daniel J Maguire,334846,Glen A Lyle,334846,Rupert T Barber,334846
5005012669,TIRNO11D000220001,TIRNO11D00022,265506.00,2017-03-09,2013,8,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,RS001,DEPT OF TREAS/INTERNAL REVENUE SERVICE,BETHESDA,MD,208171827,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-03-22,0.00,832482421,"DOMINION BUSINESS SOLUTIONS, INC.",IBC A DBS COMPANY,,,11710 PLAZA AMERICA DR STE 450,RESTON,VA,,201904738,08,USA,UNITED STATES,,,ROCKET CENTER,WV,,267269222,01,USA,UNITED STATES,"LABOR FROR LICHKOV, ILVEN, NEW PO, POP 3/1/17 - 2/28/18, OY4 O&M FFP (KCH2)
 ",541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION",George S Hagstoz,335045,Timothy J Spadafore,335045,Daniel J Maguire,334846,Glen A Lyle,334846,Rupert T Barber,334846
5005096123,TIRNO11D000220001,TIRNO11D00022,259175.00,2017-09-02,2017,10,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,RS001,DEPT OF TREAS/INTERNAL REVENUE SERVICE,BETHESDA,MD,208171827,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-03-22,0.00,043991108,CSRA LLC,,080011988,CSRA INC.,3170 FAIRVIEW PARK DR,FALLS CHURCH,VA,,220424516,08,USA,UNITED STATES,,,GERMANTOWN,MD,,208767004,04,USA,UNITED STATES,"AYYADURAI, WORDSWORTH - KEOP - IT SME
 ",541519,OTHER COMPUTER RELATED SERVICES,,FOR-PROFIT ORGANIZATION,,,,,,,,,,
13125TIRNO11D00007HASC,TIRNO11D000070005,TIRNO11D00007,257231.00,2018-07-24,2018,7,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,WASHINGTON,DC,202200006,USA,858485758,ACCENTURE LLP,2013-09-26,81232136.63,793655270,"HILL ASC, INC.",,,,1 RESEARCH CT STE 450,ROCKVILLE,MD,MARYLAND,208506252,08,USA,UNITED STATES,,,ARLINGTON,VA,VIRGINIA,222032149,08,USA,UNITED STATES,TASK 1 PROGRAM / PROJECT MANAGEMENT SUPPORT. TASK 2 SERVICE MANAGEMENT SUPPORT. TASK 3 ACQUISITION SUPPORT. TASK 4 COMMUNICATIONS / BUSINESS OPERATIONS SUPPORT. TASK 5 TECHNICAL ENGINEERING SUPPORT. TASK 6 SECURITY / ISSM SUPPORT,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION",,,,,,,,,,
12-051-TIRNO11D0007-SYMG,TIRNO11D000070010,TIRNO11D00007,255547.00,2016-11-09,2016,11,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,ARLINGTON,VA,222031534,USA,858485758,ACCENTURE LLP,2015-09-29,9507340.12,018843644,"SYMAGO, LLC",,,,9841 WASHINGTONIAN BLVD SUITE 200,GAITHERSBURG,MD,,208787350,08,USA,UNITED STATES,,,GAITHERSBURG,MD,,208795427,04,USA,UNITED STATES,"FUNCTIONALLY DECOMPOSE THE ARCHITECTURE TO SYSTESM ELEMENTS, DESIGN THE SYSTEM ELEMENTS, VALIDATE THE SYSTEM DESIGN, SPECIFY CRITICAL OFF-THE-SHELF H/W AND S/W COMPONENTS FOR THE SYSTEM, AND PERFORM OTHER SYSTEM DESIGN RELATED ACTIVITES AS NECESSARY",541519,OTHER COMPUTER RELATED SERVICES,,"ASIAN-PACIFIC AMERICAN OWNED,CONTRACTS AND GRANTS,DOT CERTIFIED DISADVANTAGED BUSINESS ENTERPRISE,FOR-PROFIT ORGANIZATION,LIMITED LIABILITY COMPANY,MINORITY-OWNED BUSINESS,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS",,,,,,,,,,
7500148492,TIRNO11D000270011,TIRNO11D00027,254888.00,2016-12-29,2018,7,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,LANHAM,MD,207061348,USA,962048646,NORTHROP GRUMMAN SYSTEMS CORPORATION,2013-09-19,54695339.94,838193720,"APEX SYSTEMS, LLC",,157674896,"ON ASSIGNMENT, INC.",4400 COX RD STE 200,GLEN ALLEN,VA,VIRGINIA,230603354,07,USA,UNITED STATES,,,GLEN ALLEN,VA,VIRGINIA,230603354,07,USA,UNITED STATES,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,FOR-PROFIT ORGANIZATION,,,,,,,,,,
7500148492,TIRNO11D000270011,TIRNO11D00027,254888.00,2016-12-29,2018,8,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,LANHAM,MD,207061348,USA,962048646,NORTHROP GRUMMAN SYSTEMS CORPORATION,2013-09-19,54695339.94,838193720,"APEX SYSTEMS, LLC",,157674896,"ON ASSIGNMENT, INC.",4400 COX RD STE 200,GLEN ALLEN,VA,VIRGINIA,230603354,07,USA,UNITED STATES,,,GLEN ALLEN,VA,VIRGINIA,230603354,07,USA,UNITED STATES,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,FOR-PROFIT ORGANIZATION,,,,,,,,,,
7500017021,TIRNO11D000070015,TIRNO11D00007,254180.00,2017-10-12,2017,10,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H8,NATIONAL OFFICE - PROCUREMENT OBO,ARLINGTON,VA,222031550,USA,858485758,ACCENTURE LLP,2016-09-01,9622177.04,963398750,"MICROPACT GLOBAL, INC.",,113395847,"MICROPACT HOLDINGS, LLC",3400 PLAYERS CLUB PKWY STE 100,MEMPHIS,TN,,381251731,09,USA,UNITED STATES,,,ARLINGTON,VA,,222032149,08,USA,UNITED STATES,ANNUAL MAINTENANCE,541519,OTHER COMPUTER RELATED SERVICES,,FOR-PROFIT ORGANIZATION,,,,,,,,,,
5005242990,TIRNO11D000220001,TIRNO11D00022,253000.00,2018-09-04,2018,10,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,RS001,DEPT OF TREAS/INTERNAL REVENUE SERVICE,BETHESDA,MD,208171827,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-03-22,0.00,099491490,"J S L COMPUTER SERVICES, INC.",,,,447 E ALLEN ST,HUDSON,NY,NEW YORK,125342422,20,USA,UNITED STATES,,,GERMANTOWN,MD,MARYLAND,208767004,04,USA,UNITED STATES,"BALA, MAGESH, Q2HN, SR IT SPECIALIST
 CUSTOMER CONTRACT#: PS0P8",541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION,WOMAN-OWNED BUSINESS",,,,,,,,,,
17063-15-05,TIRNO11D000070016,TIRNO11D00007,256840.00,2017-05-16,2017,5,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,WASHINGTON,DC,202200006,USA,858485758,ACCENTURE LLP,2017-04-07,4979136.98,788671209,N3 TECHNOLOGIES INC,,,,19388 MILL DAM PL,LANSDOWNE,VA,,201761637,10,USA,UNITED STATES,,,ARLINGTON,VA,,222092443,08,USA,UNITED STATES,"DESIGN, DEVELOP, ENGINEER & IMPLEMENT SOLUTIONS TO SECURITY REQRUIEMENTS & SUPPORT THE IRS' MISSION GOALS AND NEEDS",541519,OTHER COMPUTER RELATED SERVICES,,"CONTRACTS AND GRANTS,FOR-PROFIT ORGANIZATION,S CORPORATION,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,SUBCONTINENT ASIAN (ASIAN-INDIAN) AMERICAN OWNED",,,,,,,,,,
7500012192,TIRNO11D000410013,TIRNO11D00041,257829.00,2017-06-07,2017,6,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,RESTON,VA,201905658,USA,139727148,ACCENTURE FEDERAL SERVICES LLC,2014-04-22,15140209.89,080307946,"BRISTOL PROFESSIONAL PLACE, LLC",,,,7500 OLD GEORGETOWN RD STE 760,BETHESDA,MD,,208146816,08,USA,UNITED STATES,,,LANDOVER,MD,,207852225,04,USA,UNITED STATES,BRISTOL MONTHLY RENT,541512,COMPUTER SYSTEMS DESIGN SERVICES,,"FOR-PROFIT ORGANIZATION,LIMITED LIABILITY COMPANY",,,,,,,,,,
7500012192,TIRNO11D000410019,TIRNO11D00041,257829.00,2017-08-22,2017,8,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,RESTON,VA,201905658,USA,139727148,ACCENTURE FEDERAL SERVICES LLC,2014-10-01,25661187.00,080307946,"BRISTOL PROFESSIONAL PLACE, LLC",,,,7500 OLD GEORGETOWN RD STE 760,BETHESDA,MD,,208146816,08,USA,UNITED STATES,,,LANDOVER,MD,,207852225,04,USA,UNITED STATES,ADD $ 5334.36 FROM LINE 14,541512,COMPUTER SYSTEMS DESIGN SERVICES,,"FOR-PROFIT ORGANIZATION,LIMITED LIABILITY COMPANY",,,,,,,,,,
7500147577,TIRNO11D000270005,TIRNO11D00027,251349.00,2016-12-29,2018,6,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,WASHINGTON,DC,202200001,USA,962048646,NORTHROP GRUMMAN SYSTEMS CORPORATION,2012-09-24,57688613.31,139022615,"BLUE SKIES CONSULTING, INC.",,,,6413 UNION MILL RD,CLIFTON,VA,VIRGINIA,201241110,11,USA,UNITED STATES,,,CLIFTON,VA,VIRGINIA,201241110,11,USA,UNITED STATES,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,"ASIAN-PACIFIC AMERICAN OWNED,FOR-PROFIT ORGANIZATION,MINORITY-OWNED BUSINESS,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS",,,,,,,,,,
7500147577,TIRNO11D000270005,TIRNO11D00027,251349.00,2016-12-29,2018,5,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,WASHINGTON,DC,202200001,USA,962048646,NORTHROP GRUMMAN SYSTEMS CORPORATION,2012-09-24,57688613.31,139022615,"BLUE SKIES CONSULTING, INC.",,,,6413 UNION MILL RD,CLIFTON,VA,VIRGINIA,201241110,11,USA,UNITED STATES,,,CLIFTON,VA,VIRGINIA,201241110,11,USA,UNITED STATES,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,"ASIAN-PACIFIC AMERICAN OWNED,FOR-PROFIT ORGANIZATION,MINORITY-OWNED BUSINESS,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS",,,,,,,,,,
7500150520,TIRNO11D000270014,TIRNO11D00027,611440.00,2016-12-29,2018,10,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,LANHAM,MD,207061320,USA,962048646,NORTHROP GRUMMAN SYSTEMS CORPORATION,2014-09-18,78171619.75,838193720,"APEX SYSTEMS, LLC",,157674896,"ON ASSIGNMENT, INC.",4400 COX RD STE 200,GLEN ALLEN,VA,VIRGINIA,230603354,07,USA,UNITED STATES,,,GLEN ALLEN,VA,VIRGINIA,230603354,07,USA,UNITED STATES,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,FOR-PROFIT ORGANIZATION,,,,,,,,,,
17-D-00004-JPG,TIRNO17D000040003,TIRNO17D00004,249568.00,2018-06-22,2018,6,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H8,NATIONAL OFFICE - PROCUREMENT OBO,ARLINGTON,VA,222031807,USA,139727148,ACCENTURE FEDERAL SERVICES LLC,2017-09-30,49768666.21,808167766,"JPG INFOTECH, LLC",,,,7616 SAVANNAH ST STE 102,FALLS CHURCH,VA,VIRGINIA,220433694,08,USA,UNITED STATES,,,ARLINGTON,VA,VIRGINIA,222032149,08,USA,UNITED STATES,"PORTAL SERVICE AND PROGRAM INTEGRATION SERVICES TO OPERATE THE IRS ENVIRONMENT WITHIN SPECIFIED SCOPE, QUALITY,  TIME, AND COST OBJECTIVES.
 
 PORTAL SERVICE AND PROGRAM INTEGRATION SERVICES TO OPERATE THE IRS ENVIRONMENT WITHIN SPECIFIED SCOPE, QUALITY,  TIME, AND COST OBJECTIVES.
 
 BABU JAYARAMAN - THIS RESOURCE WILL BE PRIMARILY RESPONSIBLE TO PROVIDE OVERSIGHT AND EXPERTISE IN INSTALLING, SUPPORTING AND MAINTAINING JBOSS APPLICATION SERVERS. PROVIDE SUPPORT FOR VMWARE ENVIRONMENT BY CHANGING PERFORMANCE PARAMETERS WITH J2EE. DUTIES INCLUDE PROVIDING HANDS-ON ANALYSIS OF ISSUES, ISSUE REPORTING, AND INCIDENT MANAGEMENT. THIS RESOURCE WILL TRAIN OTHER OPERATORS ON SYSTEM PARAMETERS TO MEET NEEDS. PROVIDE INDEPTH INSIGHT INTO PERFORMANCE MANAGEMENT ISSUES, AND ASSIST WITH THE CORRECTION.
 
 THE RESOURCE WILL BE A SYSTEMS ARCHITECT IN SUPPORT OF THE IEP 1.5 PORTALS PROJECT & PRIME TASK ORDER 3 PROGRAM.
 
 REQUIRED TECHNICAL SKILLS:
   DEEP KNOWLEDGE AND EXPERTISE IN THE MANAGEMENT OF LARGE DISTRIBUTED SYSTEMS.
   KNOWLEDGE AND EXPERTISE IN JBOSS CROSS-PLATFORM APPLICATION SERVER THAT UTILIZES J2EE TO SUPPORT A VMWARE (VIRTUAL) ENVIRONMENT.
   KNOWLEDGE OF APPLICATION SERVICES AND LOAD BALANCING TECHNIQUES.
 RESPONSIBILITIES:
   PROVIDE OVERSIGHT OF INSTALLATION AND MAINTENANCE THE JBOSS APPLICATION SERVER.
   ENSURE THE CORRECT IMPLEMENTATION OF APPLICATION AND SYSTEM UPDATES
   PROVIDE SYSTEM BASED KNOWLEDGE TO LEADERSHIP, PEERS, AND CLIENT REPRESENTATIVES.
 
 RAMON PAQUETTE   THE RESOURCE WILL OWN INTEGRITY AND GOVERNANCE OF A SYSTEM/SOFTWARE SOLUTION, INCLUDING BEST PRACTICES FOR DELIVERING SERVICES. IN ADDITION, THE RESOURCE WILL DEVELOP, DEPLOY AND SUPPORT INFRASTRUCTURES, APPLICATIONS, SOFTWARE SOLUTIONS AND TECHNOLOGY INITIATIVES FROM AN ARCHITECTURAL AND OPERATIONAL PERSPECTIVE IN CONJUNCTION WITH EXISTING STANDARDS AND METHODS OF DELIVERY.
 
 THE RESOURCE WILL BE AN SR. IT SPECIALIST IN SUPPORT OF THE IEP 1.5 PORTALS PROJECT & PRIME TASK 3 PROGRAM.
 
 REQUIRED TECHNICAL SKILLS: 
   PROVIDING HANDS-ON ANALYSIS OF ISSUES, ISSUE REPORTING, AND INCIDENT MANAGEMENT.
   PROVIDING/IMPLEMENTING BEST PRACTICES FOR JBOSS AND APACHE ADMINISTRATION.
   OWN INTEGRITY, GOVERNANCE, ADMINISTRATION AND MAINTENANCE OF THE EXISTING APACHE AND JBOSS WEB APPLICATION PLATFORM.
   PERFORM PERIODIC MAINTENANCE AND UPDATES TO CURRENT SYSTEM OPERATIONS AND MAINTENANCE SCRIPTING/PROGRAMMING, THROUGHOUT THE LIFE OF THE PROJECT.
   DEVELOP, DEPLOY AND SUPPORT INFRASTRUCTURES, APPLICATIONS, SOFTWARE SOLUTIONS AND TECHNOLOGY INITIATIVES FROM AN ARCHITECTURAL AND OPERATIONAL
 PERSPECTIVE IN CONJUNCTION WITH EXISTING STANDARDS AND METHODS OF DELIVERY.
   SUPPORT TECHNICAL ESCALATION OF L3/ADVANCED ISSUES FOR PROBLEM RESOLUTION. APPLY DEEP KNOWLEDGE OF INDUSTRY STANDARDS AND VENDOR CERTIFICATIONS.
 
 
 MICHAEL MUNOSCANO   THE RESOURCE WILL BE PRIMARILY RESPONSIBLE FOR THE DESIGN, CONFIGURATION AND IMPLEMENTATION OF DATA STORAGE ENVIRONMENT WITH PARTICULAR EMPHASIS ON NETWORK ATTACHED STORAGE AND RELATED CONNECTIVITY. THE ROLE WILL PROVIDE BOTH GUIDANCE AND HANDS ON BUILD SUPPORT.
 
 THE RESOURCE WILL BE AN IT SPECIALIST IN SUPPORT OF THE IEP 1.5 PORTALS PROJECT & PRIME TASK 3 PROGRAM. 
 
 REQUIRED TECHNICAL SKILLS:
   SUPPORT RAID DEVELOPMENT
   FORM AGGREGATE FLEXIBLE VOLUMES TO STORE USER ACCESSIBLE DATA
   PROVIDE INPUT ON FILE-BASED PROTOCOLS SUCH AS NFS, CIFS, FTP, TFTP, AND HTTP TO SUPPORT NETWORK STORAGE
   PROVIDE INPUT ON BLOCK-BASED PROTOCOLS SUCH AS FIBRE CHANNEL (FC), FIBRE CHANNEL OVER ETHERNET (FCOE) AND ISCSI
   PROVIDE EXPERT INPUT ON BOOT PROCEDURES TO OPTIMIZE HIGH AND LOW LEVEL STORAGE FUNCTIONS
   DESIGN WAFL, AS A ROBUST VERSIONING FILE SYSTEM, PROVIDING SNAPSHOTS, WHICH ALLOW END-USERS TO SEE EARLIER VERSIONS OF FILES IN THE FILE SYSTEM
   STORAGE TECHNOLOGIES
   NETAPP
   BACKUP STRATEGIES   NETBACKUP
   INFRASTRUCTURE AND DATACENTER TECHNOLOGIES AND OPERATIONS",541512,COMPUTER SYSTEMS DESIGN SERVICES,,"FOR-PROFIT ORGANIZATION,MINORITY-OWNED BUSINESS,S CORPORATION,SUBCONTINENT ASIAN (ASIAN-INDIAN) AMERICAN OWNED",,,,,,,,,,
7500012192,TIRNO11D000410013,TIRNO11D00041,257829.00,2016-11-17,2016,11,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,RESTON,VA,201905658,USA,139727148,ACCENTURE FEDERAL SERVICES LLC,2014-04-22,15140209.89,080307946,"BRISTOL PROFESSIONAL PLACE, LLC",,,,7500 OLD GEORGETOWN RD STE 760,BETHESDA,MD,,208146816,08,USA,UNITED STATES,,,LANDOVER,MD,,207852225,04,USA,UNITED STATES,BRISTOL MONTHLY RENT,541512,COMPUTER SYSTEMS DESIGN SERVICES,,"CONTRACTS AND GRANTS,FOR-PROFIT ORGANIZATION,LIMITED LIABILITY COMPANY",,,,,,,,,,
5005243507,TIRNO11D000220001,TIRNO11D00022,249556.00,2018-09-04,2018,10,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,RS001,DEPT OF TREAS/INTERNAL REVENUE SERVICE,BETHESDA,MD,208171827,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-03-22,0.00,879783983,"ALLTECH INTERNATIONAL, INC.",,,,8298 OLD COURTHOUSE RD STE B,VIENNA,VA,VIRGINIA,221823860,11,USA,UNITED STATES,,,GERMANTOWN,MD,MARYLAND,208767004,04,USA,UNITED STATES,"GHARPURAY, MAHENDRA, Q2HN, SR IT SPECIALIST
 CUSTOMER CONTRACT#: PS0P8",541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,HISPANIC AMERICAN OWNED,MINORITY-OWNED BUSINESS,S CORPORATION,WOMAN-OWNED BUSINESS",,,,,,,,,,
7500152860,TIRNO11D000270019,TIRNO11D00027,245072.00,2017-03-09,2018,5,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,WASHINGTON,DC,202240002,USA,962048646,NORTHROP GRUMMAN SYSTEMS CORPORATION,2017-03-09,3866204.82,879783983,"ALLTECH INTERNATIONAL, INC.",,,,8298 OLD COURTHOUSE RD STE B,VIENNA,VA,VIRGINIA,221823860,11,USA,UNITED STATES,,,VIENNA,VA,VIRGINIA,221823860,11,USA,UNITED STATES,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,HISPANIC AMERICAN OWNED,MINORITY-OWNED BUSINESS,S CORPORATION,WOMAN-OWNED BUSINESS",,,,,,,,,,
7500152860,TIRNO11D000270019,TIRNO11D00027,245072.00,2017-03-09,2018,6,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,WASHINGTON,DC,202240002,USA,962048646,NORTHROP GRUMMAN SYSTEMS CORPORATION,2017-03-09,3866204.82,879783983,"ALLTECH INTERNATIONAL, INC.",,,,8298 OLD COURTHOUSE RD STE B,VIENNA,VA,VIRGINIA,221823860,11,USA,UNITED STATES,,,VIENNA,VA,VIRGINIA,221823860,11,USA,UNITED STATES,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,HISPANIC AMERICAN OWNED,MINORITY-OWNED BUSINESS,S CORPORATION,WOMAN-OWNED BUSINESS",,,,,,,,,,
