award_id_fain,modification_number,award_id_uri,sai_number,federal_action_obligation,non_federal_funding_amount,total_funding_amount,face_value_of_loan,original_subsidy_cost,total_subsidy_cost,total_loan_value,action_date,period_of_performance_start_date,period_of_performance_current_end_date,awarding_agency_code,awarding_agency_name,awarding_sub_agency_code,awarding_sub_agency_name,awarding_office_code,awarding_office_name,funding_agency_code,funding_agency_name,funding_sub_agency_code,funding_sub_agency_name,funding_office_code,funding_office_name,recipient_duns,recipient_name,recipient_parent_name,recipient_parent_duns,recipient_country_code,recipient_country_name,recipient_address_line_1,recipient_address_line_2,recipient_city_code,recipient_city_name,recipient_county_code,recipient_county_name,recipient_state_code,recipient_state_name,recipient_zip_code,recipient_zip_last_4_code,recipient_congressional_district,recipient_foreign_city_name,recipient_foreign_province_name,recipient_foreign_postal_code,primary_place_of_performance_country_code,primary_place_of_performance_country_name,primary_place_of_performance_code,primary_place_of_performance_city_name,primary_place_of_performance_county_code,primary_place_of_performance_county_name,primary_place_of_performance_state_name,primary_place_of_performance_zip_4,primary_place_of_performance_congressional_district,primary_place_of_performance_foreign_location,cfda_number,cfda_title,assistance_type_code,assistance_type_description,award_description,business_funds_indicator_code,business_funds_indicator_description,business_types_code,business_types_description,correction_delete_indicator_code,correction_delete_indicator_description,action_type_code,action_type_description,record_type_code,record_type_description,last_modified_date
18-LITC0194-03,01,,SAI EXEMPT,84000.00,84000.00,168000,,,,,2018-05-07,2018-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,073297541,"LEGAL AID SOCIETY, THE","LEGAL AID SOCIETY, THE ",073297541,USA,UNITED STATES,199 WATER ST FRNT 3,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10038,3526,10,,,,USA,UNITED STATES,NY*****,,,,NEW YORK,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),THE LEGAL AID SOCIETY LOW INCOME TAXPAYER CLINIC,NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-06-18 16:09:42.276032
18-LITC0346-01,01,,SAI EXEMPT,75600.00,75600.00,151200,,,,,2018-05-07,2018-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,068552207,"WASHINGTON UNIVERSITY, THE","WASHINGTON UNIVERSITY, THE",068552207,USA,UNITED STATES,ONE BROOKINGS DR,,65000,SAINT LOUIS,189,ST. LOUIS,MO,MISSOURI,63130,4862,01,,,,USA,UNITED STATES,MO*****,,,,MISSOURI,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),WASHINGTON UNIVERSITY SCHOOL OF LAW LOW INCOME TAXPAYER CLINIC,NON,NOT RECOVERY ACT,O,PRIVATE INSTITUTION OF HIGHER EDUCATION,,,A,NEW,2,NON-AGGREGATE RECORD,2018-06-18 16:09:37.198851
18-LITC0191-03,01,,SAI EXEMPT,79800.00,79800.00,159600,,,,,2018-05-07,2018-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,071011019,FORDHAM UNIVERSITY,FORDHAM UNIVERSITY,071011019,USA,UNITED STATES,441 E FORDHAM RD,,08509,BRONX,005,BRONX,NY,NEW YORK,10458,5149,15,,,,USA,UNITED STATES,NY*****,,,,NEW YORK,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),LOW INCOME TAXPAYER CLINIC,NON,NOT RECOVERY ACT,O,PRIVATE INSTITUTION OF HIGHER EDUCATION,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-06-18 16:09:42.321522
18-LITC0350-01,02,,SAI EXEMPT,84000.00,84000.00,168000,,,,,2018-05-07,2018-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,112260708,SOUTHEAST LOUISIANA LEGAL SERVICES CORPORATION,SOUTHEAST LOUISIANA LEGAL SERVICES CORPORATION,112260708,USA,UNITED STATES,1200 DEREK DR STE 100,,32755,HAMMOND,105,TANGIPAHOA,LA,LOUISIANA,70403,5763,01,,,,USA,UNITED STATES,LA*****,,,,LOUISIANA,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),LOW INCOME TAXPAYER LEGAL ASSISTANCE,NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,A,NEW,2,NON-AGGREGATE RECORD,2018-06-18 16:09:37.000348
18-LITC0337-01,01,,SAI EXEMPT,84000.00,84000.00,168000,,,,,2018-05-07,2018-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,007431760,COLORADO SEMINARY,COLORADO SEMINARY,007431760,USA,UNITED STATES,2199 S UNIVERSITY BLVD,"ARTS, HUMANITIES & SOCIAL SCI.",20000,DENVER,031,DENVER,CO,COLORADO,80210,4711,01,,,,USA,UNITED STATES,CA*****,,,,CALIFORNIA,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),UNIVERSITY OF DENVER GRADUATE TAX PROGRAM'S LOW INCOME TAXPAYER CLINIC,NON,NOT RECOVERY ACT,O,PRIVATE INSTITUTION OF HIGHER EDUCATION,,,A,NEW,2,NON-AGGREGATE RECORD,2018-06-18 16:09:37.610961
18-LITC0294-02,01,,SAI EXEMPT,84000.00,84000.00,168000,,,,,2018-05-07,2018-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,175587161,ACCOUNTING AID SOCIETY,ACCOUNTING AID SOCIETY,175587161,USA,UNITED STATES,7700 2ND AVE STE 314,,22000,DETROIT,163,WAYNE,MI,MICHIGAN,48202,2411,13,,,,USA,UNITED STATES,MI*****,,,,MICHIGAN,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),LOW INCOME TAXPAYER CLINIC,NON,NOT RECOVERY ACT,N,NONPROFIT WITHOUT 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-06-18 16:09:38.770766
17VITA0016,02,,SAI EXEMPT,9439.00,,9439,,,,,2018-04-30,2016-08-01,2018-07-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HS,WAGE AND INVESTMENT,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HS,WAGE AND INVESTMENT,163300429,UNITED WAY OF LEE COUNTY INC,,,USA,UNITED STATES,7273 CONCOURSE DR,,24125,FORT MYERS,071,LEE,FL,FLORIDA,33908,2644,19,,,,USA,UNITED STATES,FL*****,,,,FLORIDA,,19,,21.009,VOLUNTEER INCOME TAX ASSISTANCE (VITA) MATCHING GRANT PROGRAM,04,PROJECT GRANT (B),"UNITED WAY VOLUNTEER INCOME TAX ASSISTANCE (VITA) PROGRAM SERVING LEE, HENRY, GLADES, OKEECHOBEE AND CHARLOTTE COUNTIES",NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-07-12 13:59:55.652371
18-LITC0323-02,01,,SAI EXEMPT,67200.00,67200.00,134400,,,,,2018-05-07,2018-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,042281634,WISCONSIN JUDICARE INC,,,USA,UNITED STATES,401 FIFTH STREET SUITE 200,,84475,WAUSAU,073,MARATHON,WI,WISCONSIN,54403,5470,07,,,,USA,UNITED STATES,WI*****,,,,WISCONSIN,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),NORTHWOODS TAX PROJECT,NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-06-18 16:09:38.195384
18-LITC0348-01,01,,SAI EXEMPT,84000.00,84000.00,168000,,,,,2018-05-07,2018-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,030710545,LEGAL AID OF WESTERN MISSOURI,LEGAL AID OF WESTERN MISSOURI,030710545,USA,UNITED STATES,4001 BLUE PKWY STE 300,,38000,KANSAS CITY,095,JACKSON,MO,MISSOURI,64130,2350,05,,,,USA,UNITED STATES,MO*****,,,,MISSOURI,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),LEGAL AID'S LOW-INCOME TAX CLINIC,NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,A,NEW,2,NON-AGGREGATE RECORD,2018-06-18 16:09:37.10749
18-LITC0354-01,01,,SAI EXEMPT,52900.00,52900.00,105800,,,,,2018-05-07,2018-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,089770473,LEGAL SERVICES OF OKLAHOMA INC,LEGAL SERVICES OF OKLAHOMA INC,089770473,USA,UNITED STATES,2915 N CLAOKEN BLVD STE 500,,55000,OKLAHOMA CITY,109,OKLAHOMA,OK,OKLAHOMA,73106,,05,,,,USA,UNITED STATES,OK*****,,,,OKLAHOMA,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),LOW INCOME TAXPAYER CLINIC,NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,A,NEW,2,NON-AGGREGATE RECORD,2018-06-18 16:09:36.860467
18-LITC0222-03,01,,SAI EXEMPT,84000.00,84000.00,168000,,,,,2018-05-07,2018-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,120944509,"GEORGIA STATE UNIVERSITY FOUNDATION, INC.","GEORGIA STATE UNIVERSITY FOUNDATION, INC.",120944509,USA,UNITED STATES,1 PARK PL STE 533,,04000,ATLANTA,121,FULTON,GA,GEORGIA,30303,2904,05,,,,USA,UNITED STATES,GA*****,,,,GEORGIA,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),LOW-INCOME TAXPAYER CLINIC,NON,NOT RECOVERY ACT,H,PUBLIC/STATE CONTROLLED INSTITUTION OF HIGHER EDUCATION,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-06-18 16:09:41.262988
18-LITC0262-03,01,,SAI EXEMPT,39500.00,39500.00,79000,,,,,2018-05-07,2018-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,092849744,"KANSAS LEGAL SERVICES, INC","KANSAS LEGAL SERVICES, INC",092849744,USA,UNITED STATES,712 S KANSAS AVE STE 200,,71000,TOPEKA,177,SHAWNEE,KS,KANSAS,66603,3821,02,,,,USA,UNITED STATES,KS*****,,,,KANSAS,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),KANSAS LOW INCOME TAXPAYER CLINIC,NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-06-18 16:09:39.647469
18-LITC0344-01,01,,SAI EXEMPT,71400.00,71400.00,142800,,,,,2018-05-07,2018-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,007395713,"PHILADELPHIA LEGAL ASSISTANCE CENTER, INC.",,,USA,UNITED STATES,718 ARCH ST STE 300N,,60000,PHILADELPHIA,101,PHILADELPHIA,PA,PENNSYLVANIA,19106,1535,01,,,,USA,UNITED STATES,PA*****,,,,PENNSYLVANIA,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),LOW INCOMEPA TAX CLINIC,NON,NOT RECOVERY ACT,N,NONPROFIT WITHOUT 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,A,NEW,2,NON-AGGREGATE RECORD,2018-06-18 16:09:37.345768
18-LITC0237-03,01,,SAI EXEMPT,84000.00,84000.00,168000,,,,,2018-05-07,2018-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,033414251,NORTHEAST NEW JERSEY LEGAL SERVICES CORPORATION,NORTHEAST NEW JERSEY LEGAL SERVICES CORPORATION,033414251,USA,UNITED STATES,574 SUMMIT AVE 2ND FLR,,36000,JERSEY CITY,017,HUDSON,NJ,NEW JERSEY,07306,2710,10,,,,USA,UNITED STATES,NJ*****,,,,NEW JERSEY,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),NORTHEAST NEW JERSEY LEGAL SERVICES LOW INCOME TAXPAYER CLINIC,NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-06-18 16:09:40.71449
171BE022528-G,,,SAI EXEMPT,233387.00,,233387,0.00,0.00,0.00,0.00,2018-06-27,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,800401759,"THE FIRST, A NATIONAL BANKING ASSOCIATION","FIRST BANCSHARES, INC., THE",013323741,USA,UNITED STATES,P.O. BOX 15549,"HATTIESBURG, MS 39404-5549",31020,HATTIESBURG,035,FORREST,MS,MISSISSIPPI,39404,5549,04,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.021,BANK ENTERPRISE AWARD PROGRAM,04,PROJECT GRANT (B),BANK ENTERPRISE AWARD,NON,NOT RECOVERY ACT,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),,,A,NEW,2,NON-AGGREGATE RECORD,2018-07-09 13:59:54.612592
171BE022552-G,,,SAI EXEMPT,90000.00,,90000,0.00,0.00,0.00,0.00,2018-06-27,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,080251190,THE FIRST STATE BANK,"FIRST STATE BANK, THE",080251190,USA,UNITED STATES,3030 NW EXPRESSWAY SUITE 130,"OKLAHOMA CITY, OK 731125466",55000,OKLAHOMA CITY,109,OKLAHOMA,OK,OKLAHOMA,73112,5466,05,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.021,BANK ENTERPRISE AWARD PROGRAM,04,PROJECT GRANT (B),BANK ENTERPRISE AWARD,NON,NOT RECOVERY ACT,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),,,A,NEW,2,NON-AGGREGATE RECORD,2018-07-09 13:59:51.947636
171BE022463-G,,,SAI EXEMPT,200635.00,,200635,0.00,0.00,0.00,0.00,2018-06-27,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,036343150,"MERCHANTS & FARMERS BANK OF HOLLY SPRINGS, MISSISSIPPI","MERCHANTS & FARMERS BANK OF HOLLY SPRINGS, MISS.",036343150,USA,UNITED STATES,650 HIGHWAY 7 SOUTH,"HOLLY SPRINGS, MS 38635-9140",33095,HOLLY SPRINGS,093,MARSHALL,MS,MISSISSIPPI,38635,9140,01,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.021,BANK ENTERPRISE AWARD PROGRAM,04,PROJECT GRANT (B),BANK ENTERPRISE AWARD,NON,NOT RECOVERY ACT,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),,,A,NEW,2,NON-AGGREGATE RECORD,2018-07-09 13:59:52.317104
171FA021212-L,0000,,SAI EXEMPT,0.00,0.00,0,-250597.00,-28894.00,91815.00,796308.00,2018-04-30,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,963916700,"COMMUNITY HEALTH CENTER CAPITAL FUND, INC.",,,USA,UNITED STATES,40 COURT STREET,10TH FLOOR,07000,BOSTON,025,SUFFOLK,MA,MASSACHUSETTS,02108,2212,08,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,07,,FINANCIAL ASSISTANCE AWARD,NON,,M,,,,C,,2,,2018-05-07 13:55:25.720537
171BE022555-G,,,SAI EXEMPT,15000.00,,15000,0.00,0.00,0.00,0.00,2018-06-27,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,170799576,FARMERS BANK & CAPITAL TRUST COMPANY,,115967135,USA,UNITED STATES,125 WEST MAIN STREET P.O. BOX 309,"FRANKFORT, KY 40602-030",28900,FRANKFORT,073,FRANKLIN,KY,KENTUCKY,40602,0309,06,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.021,BANK ENTERPRISE AWARD PROGRAM,04,PROJECT GRANT (B),BANK ENTERPRISE AWARD,NON,NOT RECOVERY ACT,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),,,A,NEW,2,NON-AGGREGATE RECORD,2018-07-09 13:59:53.760486
171BE022466-G,,,SAI EXEMPT,233387.00,,233387,0.00,0.00,0.00,0.00,2018-06-27,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,007994866,RICHLAND STATE BANK,,932741770,USA,UNITED STATES,724 LOUISA STREET,"RAYVILLE, LA 71269-2646",63680,RAYVILLE,083,RICHLAND,LA,LOUISIANA,71269,2646,05,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.021,BANK ENTERPRISE AWARD PROGRAM,04,PROJECT GRANT (B),BANK ENTERPRISE AWARD,NON,NOT RECOVERY ACT,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),,,A,NEW,2,NON-AGGREGATE RECORD,2018-07-09 13:59:52.649464
171BE022534-G,,,SAI EXEMPT,124686.00,,124686,0.00,0.00,0.00,0.00,2018-06-27,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,019938469,LEGACY BANK & TRUST COMPANY,,036317360,USA,UNITED STATES,10603 HIGHWAY 32,"PLATO, MO 65552-8132",58088,PLATO,215,TEXAS,MO,MISSOURI,65552,8132,08,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.021,BANK ENTERPRISE AWARD PROGRAM,04,PROJECT GRANT (B),BANK ENTERPRISE AWARD,NON,NOT RECOVERY ACT,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),,,A,NEW,2,NON-AGGREGATE RECORD,2018-07-09 13:59:52.456357
18-LITC0197-03,01,,SAI EXEMPT,65900.00,65900.00,131800,,,,,2018-05-07,2018-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,183386036,"APPALACHIAN RESEARCH AND DEFENSE FUND OF KENTUCKY, INC","APPALACHIAN RESEARCH AND DEFENSE FUND OF KENTUCKY, INC",183386036,USA,UNITED STATES,120 N FRONT AVE,,62940,PRESTONSBURG,071,FLOYD,KY,KENTUCKY,41653,7832,05,,,,USA,UNITED STATES,KY*****,,,,KENTUCKY,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),APPALRED LOW INCOME TAXPAYER CLINIC,NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-06-18 16:09:42.049233
18-LITC0329-02,01,,SAI EXEMPT,73900.00,73900.00,147800,,,,,2018-05-07,2018-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,079705374,EL PROGRAMA HISPANO CATOLICO,,,USA,UNITED STATES,2740 SE POWELL BLVD.,,59000,PORTLAND,051,MULTNOMAH,OR,OREGON,97202,2069,03,,,,USA,UNITED STATES,OR*****,,,,OREGON,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),LOW INCOME TAXPAYER CLINIC,NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-06-18 16:09:37.935926
18-LITC0295-02,01,,SAI EXEMPT,67200.00,67200.00,134400,,,,,2018-05-07,2018-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,809915200,LEGAL AID OF WESTERN MICHIGAN,LEGAL AID OF WESTERN MICHIGAN,809915200,USA,UNITED STATES,25 DIVISION SOUTH STE 300,,34000,GRAND RAPIDS,081,KENT,MI,MICHIGAN,49503,4229,03,,,,USA,UNITED STATES,MI*****,,,,MICHIGAN,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),WEST MICHIGAN LOW INCOME TAXPAYER CLINIC,NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-06-18 16:09:38.739507
18-LITC0196-03,01,,SAI EXEMPT,82300.00,82300.00,164600,,,,,2018-05-07,2018-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,041962788,CATHOLIC UNIVERSITY OF AMERICA (THE),CATHOLIC UNIVERSITY OF AMERICA (THE),041962788,USA,UNITED STATES,620 MICHIGAN AVE NE,,50000,WASHINGTON,001,DISTRICT OF COLUMBIA,DC,DISTRICT OF COLUMBIA,20064,0001,98,,,,USA,UNITED STATES,DC*****,,,,DISTRICT OF COLUMBIA,,98,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),LOW INCOME TAXPAYER CLINIC,NON,NOT RECOVERY ACT,O,PRIVATE INSTITUTION OF HIGHER EDUCATION,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-06-18 16:09:42.135466
